category,title,votes,end date
행정,"차세대 주민등록시스템, 연휴 내내 테스트에 실패했습니다. 중단하세요.",2329,2020-11-06
보건복지,부산광역시 코로나 확진자동선공개 투명하게 해주세요,2146,2020-11-06
교통/건축/국토,강원도 양구 석미아파트 세입자 임대 보증금을 지켜주세요!!!,1799,2020-11-07
안전/환경,산업단지 노후설비 이대로 안됩니다. 화학물질 대형참사를 막아주세요!,1233,2020-11-07
정치개혁,공수처법을 반대합니다.,2957,2020-11-07
교통/건축/국토,GTX-D의 기점을 정할 때 서울시민들 상대로 희망 기점에 대해 설문조사를 하는 것을 제안합니다.,390,2020-11-07
보건복지,장애인활동보조지원사업의 나이제한을 삭제해주세요.,385,2020-11-07
기타,전세금을 돌려받기위해 이짓을 해야할까요,431,2020-11-07
인권/성평등,콘돔 착용 기피 및 기만 행위 '스텔싱'을 선진국들처럼 성범죄로 처벌해주세요,1000,2020-11-07
행정,수원지방검찰청 성남지청의 조속한 사건처리를 촉구합니다,572,2020-11-07
인권/성평등,여성징병제 강력 추진,1318,2020-11-07
일자리,노래방/ 유흥업소에 대한 영업정지 및 보상안 촉구의 件,571,2020-11-07
정치개혁,"국민이 호구인가요? (공매도 폐지, 공평한 양도세 과세 요청)",17692,2020-11-07
경제민주화,국민을 대변하는 국회와 국회의원들에게 신속한 동학개미보호법 시행을 요청합니다.!,7309,2020-11-07
행정,20년이다된채권 양수채권매입회사 ****대부를 고발합니다,154,2020-11-07
행정,학교폭력 범죄자가 경찰이 되는 것을 막아주세요!,10866,2020-11-07
교통/건축/국토,악덕 건설회사 부산 **건설의 악질적인 행위를 막아 주십시오-!!!!   토성상가 재건축과의 연결 비리가 없는지 밝혀주십시오-!!!!,254,2020-11-07
기타,경찰도 전관예우라는게 있나요? 경찰을 믿을 수 없습니다.,294,2020-11-07
기타,임산부 배를 발로 걷어찬 촉법소년 강경 처벌해 주세요.,1690,2020-11-07
인권/성평등,청원인과 제 딸이 너무나 억울한 일을 당하여 국민청원을 올립니다.,834,2020-11-07
안전/환경,수년 동안 범죄자들이 마음껏 범죄행위를 할 수 있도록 뒤를 봐준 수사기관과 관련 공무원들을 엄중처벌해주세요. 수사기관의 농간으로 시민들이 위험에 빠지는 일이 없게 해주세요!!,1246,2020-11-07
